"","Season","School","coach_factor","Conference","Coach","TeamID","player_factor","total_factor"
"1935",2013,"Montana",2.9303036261703,"Big Sky","Wayne Tinkle",1285,20.841,23.7713036261703
"1936",2013,"Southern Illinois",4.55736856158618,"MVC","Barry Hinson",1356,19.207,23.7643685615862
"1937",2023,"Oakland",8.58902285896567,"Horizon","Greg Kampe",1324,15.174,23.7630228589657
"1938",2011,"Wright State",0.394888057689666,"Horizon","Billy Donlon",1460,23.365,23.7598880576897
"1939",2019,"Providence",5.28217419099268,"Big East","Ed Cooley",1344,18.471,23.7531741909927
"1940",2017,"Evansville",3.47318407122357,"MVC","Marty Simmons",1191,20.279,23.7521840712236
"1941",2011,"Miami (FL)",2.68191483147099,"ACC","Frank Haith",1274,21.069,23.750914831471
"1942",2024,"Pepperdine",9.70971120721876,"WCC","Lorenzo Romar",1337,14.038,23.7477112072188
"1943",2023,"Arkansas",4.26330248224562,"SEC","Eric Musselman",1116,19.48,23.7433024822456
"1944",2014,"Marquette",3.17970958347443,"Big East","Buzz Williams",1266,20.559,23.7387095834744
"1945",2020,"Pitt",4.26157934100864,"ACC","Jeff Capel III",1338,19.466,23.7275793410086
"1946",2014,"Manhattan",1.24804515926995,"MAAC","Steve Masiello",1264,22.473,23.72104515927
"1947",2015,"Kent State",1.68781714850813,"MAC","Rob Senderoff",1245,22.03,23.7178171485081
"1948",2025,"Northern Colorado",1.85364579331189,"Big Sky","Steve Smiley",1294,21.864,23.7176457933119
"1949",2024,"Toledo",8.60921144338473,"MAC","Tod Kowalczyk",1405,15.108,23.7172114433847
"1950",2025,"Elon",4.22563598834262,"CAA","Billy Taylor",1189,19.49,23.7156359883426
"1951",2015,"Nebraska",3.19820189388337,"Big Ten","Tim Miles",1304,20.516,23.7142018938834
"1952",2013,"LSU",4.66150488389862,"SEC","Johnny Jones",1261,19.05,23.7115048838986
"1953",2015,"Quinnipiac",2.9714272949465,"MAAC","Tom Moore",1346,20.736,23.7074272949465
"1954",2026,"Michigan",3.82758931236251,"Big Ten","Dusty May",1276,19.879,23.7065893123625
"1955",2025,"Idaho State",1.41612703797921,"Big Sky","Ryan Looney",1226,22.29,23.7061270379792
"1956",2010,"UTEP",1.70488416818675,"CUSA","Tony Barbee",1431,22,23.7048841681868
"1957",2026,"Texas",10.5035012008006,"SEC","Sean Miller",1400,13.199,23.7025012008006
"1958",2022,"St. Joseph's",2.3731065997003,"A-10","Billy Lange",1386,21.325,23.6981065997003
"1959",2025,"McNeese State",5.12083324796154,"Southland","Will Wade",1270,18.576,23.6968332479615
"1960",2018,"Idaho State",5.55740595297541,"Big Sky","Bill Evans",1226,18.139,23.6964059529754
"1961",2022,"Cal State Fullerton",2.51943531929328,"Big West","Dedrique Taylor",1168,21.163,23.6824353192933
"1962",2020,"Oral Roberts",0.812915726041117,"Summit","Paul Mills",1331,22.859,23.6719157260411
"1963",2019,"UConn",3.47269495676905,"AAC","Dan Hurley",1163,20.196,23.668694956769
"1964",2022,"Maryland",2.61812045807614,"Big Ten","Danny Manning",1268,21.046,23.6641204580761
"1965",2013,"Seton Hall",1.95273100529889,"Big East","Kevin Willard",1371,21.705,23.6577310052989
"1966",2023,"Bradley",4.78627603188523,"MVC","Brian Wardle",1133,18.865,23.6512760318852
"1967",2018,"Rutgers",4.61806750180658,"Big Ten","Steve Pikiell",1353,19.031,23.6490675018066
"1968",2014,"UMass",2.26639112237977,"A-10","Derek Kellogg",1269,21.37,23.6363911223798
"1969",2020,"Navy",6.92812178962958,"Patriot","Ed DeChellis",1298,16.698,23.6261217896296
"1970",2012,"Delaware State",3.76596281903318,"MEAC","Greg Jackson",1175,19.854,23.6199628190332
"1971",2012,"Rhode Island",8.08952670081468,"A-10","Jim Baron",1348,15.529,23.6185267008147
"1972",2020,"Delaware",1.37511620374685,"CAA","Martin Ingelsby",1174,22.234,23.6091162037469
"1973",2012,"Akron",4.24400845731981,"MAC","Keith Dambrot",1103,19.365,23.6090084573198
"1974",2023,"Southern Miss",2.6079704472226,"Sun Belt","Jay Ladner",1379,21,23.6079704472226
"1975",2022,"Arkansas State",1.43548299493936,"Sun Belt","Mike Balado",1117,22.172,23.6074829949394
"1976",2025,"Toledo",8.98032411213578,"MAC","Tod Kowalczyk",1405,14.626,23.6063241121358
"1977",2012,"Siena",2.05782143678539,"MAAC","Mitch Buonaguro",1373,21.548,23.6058214367854
"1978",2014,"Florida Atlantic",9.13268398099086,"CUSA","Mike Jarvis",1194,14.473,23.6056839809909
"1979",2024,"Florida Atlantic",2.62012341294399,"AAC","Dusty May",1194,20.978,23.598123412944
"1980",2021,"Arizona State",3.03168995494717,"Pac-12","Bobby Hurley",1113,20.54,23.5716899549472
"1981",2016,"North Florida",2.44968463519098,"A-Sun","Matthew Driscoll",1316,21.115,23.564684635191
"1982",2013,"Richmond",3.42949779436612,"A-10","Chris Mooney",1350,20.134,23.5634977943661
"1983",2022,"UNLV",0.3766270492592,"MWC","Kevin Kruger",1424,23.173,23.5496270492592
"1984",2023,"Penn",6.49157340145841,"Ivy","Steve Donahue",1335,17.051,23.5425734014584
"1985",2024,"Oakland",9.09400928987498,"Horizon","Greg Kampe",1324,14.44,23.534009289875
"1986",2022,"East Carolina",4.47063063181442,"AAC","Joe Dooley",1187,19.061,23.5316306318144
"1987",2010,"Texas A&M",4.70123479472614,"Big 12","Mark Turgeon",1401,18.825,23.5262347947261
"1988",2021,"Marquette",2.65919580257769,"Big East","Steve Wojciechowski",1266,20.866,23.5251958025777
"1989",2022,"Charlotte",1.0398927718023,"CUSA","Ron Sanchez",1150,22.484,23.5238927718023
"1990",2020,"San Francisco",0.461001319460097,"WCC","Todd Golden",1362,23.061,23.5220013194601
"1991",2016,"Boise State",2.53521606844462,"MWC","Leon Rice",1129,20.981,23.5162160684446
"1992",2012,"Pacific",8.61038899668103,"Big West","Bob Thomason",1334,14.901,23.511388996681
"1993",2016,"Fresno State",1.76769109775104,"MWC","Rodney Terry",1201,21.743,23.510691097751
"1994",2010,"Fresno State",4.48825982964262,"WAC","Steve Cleveland",1201,19.022,23.5102598296426
"1995",2020,"UNLV",1.81296952202541,"MWC","T.J. Otzelberger",1424,21.689,23.5019695220254
"1996",2024,"Boston College",3.66323337519812,"ACC","Earl Grant",1130,19.838,23.5012333751981
"1997",2013,"Youngstown State",1.91039178206999,"Horizon","Jerry Slocum",1464,21.58,23.49039178207
"1998",2012,"Stony Brook",1.97650396977752,"AmEast","Steve Pikiell",1392,21.512,23.4885039697775
"1999",2010,"Morehead State",1.4853812401876,"OVC","Donnie Tyndall",1287,22.001,23.4863812401876
"2000",2010,"Colorado",2.30984118831313,"Big 12","Jeff Bzdelik",1160,21.173,23.4828411883131
"2001",2014,"Texas Southern",5.67498743991294,"SWAC","Mike Davis",1411,17.803,23.4779874399129
"2002",2015,"Wofford",4.51449213493991,"Southern","Mike Young",1459,18.962,23.4764921349399
"2003",2014,"Duquesne",3.55810741152961,"A-10","Jim Ferry",1182,19.909,23.4671074115296
"2004",2024,"Santa Clara",11.5034361812167,"WCC","Herb Sendek",1365,11.952,23.4554361812167
"2005",2022,"Loyola (MD)",0.957363282220388,"Patriot","Tavaras Hardy",1259,22.489,23.4463632822204
"2006",2016,"UTEP",9.33367762148756,"CUSA","Tim Floyd",1431,14.108,23.4416776214876
"2007",2011,"Buffalo",3.41744271884132,"MAC","Reggie Witherspoon",1138,20,23.4174427188413
"2008",2011,"Ole Miss",2.61964726158815,"SEC","Andy Kennedy",1279,20.787,23.4066472615881
"2009",2012,"UNC Wilmington",5.15779998186724,"CAA","Buzz Peterson",1423,18.245,23.4027999818672
"2010",2014,"Holy Cross",3.12199076234143,"Patriot","Milan Brown",1221,20.278,23.3999907623414
"2011",2013,"Boston University",2.47797751367297,"AmEast","Joe Jones",1131,20.908,23.385977513673
"2012",2014,"Seton Hall",2.30743151460217,"Big East","Kevin Willard",1371,21.072,23.3794315146022
"2013",2016,"Akron",6.19660334637117,"MAC","Keith Dambrot",1103,17.18,23.3766033463712
"2014",2018,"Kennesaw State",8.73475771200258,"A-Sun","Al Skinner Jr",1244,14.627,23.3617577120026
"2015",2013,"William & Mary",2.41215858266481,"CAA","Tony Shaver",1456,20.948,23.3601585826648
"2016",2025,"South Dakota State",2.68556174519273,"Summit","Eric Henderson",1355,20.673,23.3585617451927
"2017",2020,"Utah",4.42953675998779,"Pac-12","Larry Krystkowiak",1428,18.928,23.3575367599878
"2018",2025,"East Carolina",1.03796705183044,"AAC","Michael Schwartz",1187,22.319,23.3569670518304
"2019",2018,"Central Michigan",3.58168174098374,"MAC","Keno Davis",1141,19.771,23.3526817409837
"2020",2022,"Yale",7.32153645198518,"Ivy","James Jones",1463,16.028,23.3495364519852
"2021",2017,"Chattanooga",0.996302924074877,"Southern","Matt McCall",1151,22.349,23.3453029240749
"2022",2019,"Siena",2.45177723218429,"MAAC","Jamion Christian",1373,20.891,23.3427772321843
"2023",2019,"Wright State",5.32548822489004,"Horizon","Scott Nagy",1460,18.017,23.34248822489
"2024",2022,"UCF",5.57129214729285,"AAC","Johnny Dawkins Jr",1416,17.746,23.3172921472928
"2025",2023,"Navy",8.04968209824342,"Patriot","Ed DeChellis",1298,15.253,23.3026820982434
"2026",2024,"St. Bonaventure",7.98654874762125,"A-10","Mark Schmidt",1382,15.302,23.2885487476212
"2027",2010,"Oral Roberts",4.2466881558779,"Summit","Scott Sutton",1331,19.02,23.2666881558779
"2028",2010,"Pacific",8.04589444586902,"Big West","Bob Thomason",1334,15.218,23.263894445869
"2029",2018,"UConn",2.63484283711308,"AAC","Kevin Ollie",1163,20.622,23.2568428371131
"2030",2013,"Mercer",3.47107050029247,"A-Sun","Bob Hoffman",1273,19.777,23.2480705002925
"2031",2010,"Memphis",0.496063888714345,"CUSA","Josh Pastner",1272,22.744,23.2400638887143
"2032",2026,"Baylor",10.397394397773,"Big 12","Scott Drew",1124,12.842,23.239394397773
"2033",2020,"Bowling Green",1.82731932242993,"MAC","Michael Huger",1132,21.412,23.2393193224299
"2034",2019,"Colgate",2.37323741190626,"Patriot","Matt Langel",1159,20.859,23.2322374119063
"2035",2024,"Belmont",5.30733687081822,"MVC","Casey Alexander",1125,17.924,23.2313368708182
"2036",2023,"Utah",3.76383436985698,"Pac-12","Craig Smith",1428,19.466,23.229834369857
"2037",2013,"Bryant",3.3125304711778,"NEC","Tim O'Shea",1136,19.915,23.2275304711778
"2038",2015,"Georgia",4.76430524263699,"SEC","Mark Fox",1208,18.458,23.222305242637
"2039",2010,"Duquesne",4.94868357720476,"A-10","Ron Everhart",1182,18.27,23.2186835772048
"2040",2014,"Cal State Northridge",1.20386603325714,"Big West","Reggie Theus",1169,22.014,23.2178660332571
"2041",2014,"Louisiana Tech",1.54375735573465,"CUSA","Michael White",1256,21.669,23.2127573557346
"2042",2024,"Utah",4.22122560005421,"Pac-12","Craig Smith",1428,18.99,23.2112256000542
"2043",2013,"Northwestern",5.90421362191696,"Big Ten","Bill Carmody",1321,17.307,23.211213621917
"2044",2025,"Vermont",6.8343622723704,"AmEast","John Becker",1436,16.372,23.2063622723704
"2045",2016,"VCU",1.35294725763907,"A-10","Will Wade",1433,21.851,23.2039472576391
"2046",2015,"Valparaiso",1.96247599969781,"Horizon","Bryce Drew",1434,21.24,23.2024759996978
"2047",2010,"Lipscomb",2.60214406321792,"A-Sun","Scott Sanderson",1252,20.585,23.1871440632179
"2048",2023,"Chattanooga",1.89150578884697,"Southern","Dan Earl",1151,21.292,23.183505788847
"2049",2024,"Yale",8.23534596558745,"Ivy","James Jones",1463,14.929,23.1643459655875
"2050",2010,"South Carolina",3.05827834180241,"SEC","Darrin Horn",1376,20.105,23.1632783418024
"2051",2018,"Winthrop",2.51967145731996,"Big South","Pat Kelsey",1457,20.641,23.16067145732
"2052",2017,"Murray State",0.683470850940604,"OVC","Matt McMahon",1293,22.466,23.1494708509406
"2053",2024,"UNC Greensboro",4.82403555875858,"Southern","Mike Jones",1422,18.321,23.1450355587586
"2054",2018,"Furman",0.481437329041097,"Southern","Bob Richey",1202,22.659,23.1404373290411
"2055",2010,"Appalachian State",4.68334364063209,"Southern","Buzz Peterson",1111,18.445,23.1283436406321
"2056",2026,"UConn",7.17510188879479,"Big East","Dan Hurley",1163,15.947,23.1221018887948
"2057",2018,"Colorado",4.61637044835223,"Pac-12","Tad Boyle",1160,18.504,23.1203704483522
"2058",2026,"Ohio State",0.956802221104262,"Big Ten","Jake Diebler",1326,22.158,23.1148022211043
"2059",2013,"Loyola Marymount",3.5963620199972,"WCC","Max Good",1258,19.508,23.1043620199972
"2060",2019,"Washington State",7.96387968682354,"Pac-12","Ernie Kent",1450,15.13,23.0938796868235
"2061",2011,"UNC Wilmington",4.95251954539627,"CAA","Buzz Peterson",1423,18.139,23.0915195453963
"2062",2010,"Alabama",1.93533093779734,"SEC","Anthony Grant",1104,21.153,23.0883309377973
"2063",2016,"Louisiana Tech",0.475861911217807,"CUSA","Eric Konkol",1256,22.612,23.0878619112178
"2064",2017,"Hofstra",6.94322015820009,"CAA","Joe Mihalich",1220,16.122,23.0652201582001
"2065",2023,"Youngstown State",1.99942815968733,"Horizon","Jerrod Calhoun",1464,21.062,23.0614281596873
"2066",2014,"Albany (NY)",3.97236549033672,"AmEast","Will Brown",1107,19.082,23.0543654903367
"2067",2010,"Seton Hall",4.05475140268955,"Big East","Bobby Gonzalez",1371,18.997,23.0517514026896
"2068",2014,"Boston College",4.15597862877939,"ACC","Steve Donahue",1130,18.891,23.0469786287794
"2069",2014,"St. Bonaventure",3.91088848404534,"A-10","Mark Schmidt",1382,19.134,23.0448884840453
"2070",2019,"Texas State",7.15883511297537,"Sun Belt","Danny Kaspar",1402,15.879,23.0378351129754
"2071",2018,"Colorado State",10.8708253944693,"MWC","Larry Eustachy",1161,12.152,23.0228253944693
"2072",2020,"South Dakota",0.682951930949429,"Summit","Todd Lee",1377,22.334,23.0169519309494
"2073",2017,"Siena",4.44610508430209,"MAAC","Jimmy Patsos",1373,18.57,23.0161050843021
"2074",2020,"Oklahoma State",1.06037838310785,"Big 12","Michael Boynton",1329,21.954,23.0143783831079
"2075",2019,"Oakland",7.36510389318646,"Horizon","Greg Kampe",1324,15.647,23.0121038931865
"2076",2020,"Louisiana",8.59167993726955,"Sun Belt","Bob Marlin",1418,14.416,23.0076799372696
"2077",2014,"Washington State",3.26066979582539,"Pac-12","Ken Bone",1450,19.746,23.0066697958254
"2078",2016,"Florida",2.5368939953908,"SEC","Michael White",1196,20.458,22.9948939953908
"2079",2020,"Lamar",5.59701757327131,"Southland","Tic Price",1249,17.396,22.9930175732713
"2080",2023,"Oklahoma",6.80085965845183,"Big 12","Porter Moser",1328,16.189,22.9898596584518
"2081",2019,"Iona",4.13629028975802,"MAAC","Tim Cluess",1233,18.852,22.988290289758
"2082",2015,"UNLV",1.85082545047087,"MWC","Dave Rice",1424,21.128,22.9788254504709
"2083",2016,"Arkansas State",8.36065999952727,"Sun Belt","John Brady",1117,14.616,22.9766599995273
"2084",2018,"Navy",6.3824118186558,"Patriot","Ed DeChellis",1298,16.59,22.9724118186558
"2085",2025,"UMass-Lowell",3.63418625498436,"AmEast","Pat Duquette",1262,19.329,22.9631862549844
"2086",2025,"North Texas",0.956807408758064,"AAC","Ross Hodge",1317,22.005,22.9618074087581
"2087",2016,"Southern Illinois",5.55585257903163,"MVC","Barry Hinson",1356,17.394,22.9498525790316
"2088",2019,"Montana",2.2627543287968,"Big Sky","Travis DeCuire",1285,20.686,22.9487543287968
"2089",2010,"Fairfield",1.39644615395131,"MAAC","Ed Cooley",1193,21.55,22.9464461539513
"2090",2017,"Weber State",4.74082659845945,"Big Sky","Randy Rahe",1451,18.194,22.9348265984594
"2091",2012,"Utah Valley",5.24153449785633,"GWC","Dick Hunsaker",1430,17.677,22.9185344978563
"2092",2021,"Charlotte",0.684489614160844,"CUSA","Ron Sanchez",1150,22.23,22.9144896141608
"2093",2021,"Bellarmine",0.29805456454897,"A-Sun","Scott Davenport",1468,22.607,22.905054564549
"2094",2020,"Rider",2.9309754790515,"MAAC","Kevin Baggett",1351,19.958,22.8889754790515
"2095",2018,"Richmond",5.30417352974998,"A-10","Chris Mooney",1350,17.583,22.88717352975
"2096",2013,"Albany (NY)",3.58136192576176,"AmEast","Will Brown",1107,19.3,22.8813619257618
"2097",2023,"Ole Miss",9.9168504770287,"SEC","Kermit Davis Jr",1279,12.962,22.8788504770287
"2098",2024,"Western Carolina",1.06276482952032,"Southern","Justin Gray",1441,21.816,22.8787648295203
"2099",2012,"Campbell",2.09960889702093,"Big South","Robbie Laing",1144,20.769,22.8686088970209
"2100",2017,"Western Kentucky",6.40155613684246,"CUSA","Rick Stansbury",1443,16.453,22.8545561368425
"2101",2012,"Auburn",2.24549173659709,"SEC","Tony Barbee",1120,20.6,22.8454917365971
"2102",2015,"Kansas State",7.79635589485742,"Big 12","Bruce Weber",1243,15.048,22.8443558948574
"2103",2024,"La Salle",12.707522753662,"A-10","Fran Dunphy",1247,10.134,22.841522753662
"2104",2025,"Furman",3.76602682927933,"Southern","Bob Richey",1202,19.074,22.8400268292793
"2105",2015,"Penn State",2.0367156884706,"Big Ten","Patrick Chambers",1336,20.794,22.8307156884706
"2106",2020,"Cal State Northridge",8.92041446238093,"Big West","Mark Gottfried",1169,13.907,22.8274144623809
"2107",2016,"Virginia Tech",3.83284005163937,"ACC","Buzz Williams",1439,18.994,22.8268400516394
"2108",2021,"Cal State Bakersfield",7.26128650028301,"Big West","Rod Barnes",1167,15.562,22.823286500283
"2109",2025,"Little Rock",2.10166305123581,"OVC","Darrell Walker",1114,20.72,22.8216630512358
"2110",2016,"Winthrop",1.58331601655418,"Big South","Pat Kelsey",1457,21.238,22.8213160165542
"2111",2010,"Georgia Tech",5.05432678416787,"ACC","Paul Hewitt",1210,17.762,22.8163267841679
"2112",2016,"Cal State Bakersfield",5.55761133261693,"WAC","Rod Barnes",1167,17.255,22.8126113326169
"2113",2013,"Oregon State",2.24448722638094,"Pac-12","Craig Robinson",1333,20.56,22.8044872263809
"2114",2025,"Vanderbilt",4.8489324861283,"SEC","Mark Byington",1435,17.951,22.7999324861283
"2115",2019,"San Francisco",3.41276965645496,"WCC","Kyle Smith",1362,19.382,22.794769656455
"2116",2016,"North Dakota",2.1268175334511,"Big Sky","Brian Jones",1315,20.667,22.7938175334511
"2117",2020,"McNeese State",3.12242233975268,"Southland","Heath Schroyer",1270,19.663,22.7854223397527
"2118",2020,"VCU",2.2442795655659,"A-10","Mike Rhoades",1433,20.535,22.7792795655659
"2119",2018,"VCU",1.34925868853215,"A-10","Mike Rhoades",1433,21.43,22.7792586885322
"2120",2020,"Harvard",8.87887851710153,"Ivy","Tommy Amaker",1217,13.898,22.7768785171015
"2121",2021,"Southern Utah",1.70764128931018,"Big Sky","Todd Simon",1381,21.06,22.7676412893102
"2122",2022,"UCSB",2.97197344058639,"Big West","Joe Pasternack",1364,19.791,22.7629734405864
"2123",2025,"Indiana",1.70513164895994,"Big Ten","Mike Woodson",1231,21.045,22.7501316489599
"2124",2017,"UC-Davis",5.01319017842746,"Big West","Jim Les",1413,17.726,22.7391901784275
"2125",2015,"Buffalo",0.879914122098612,"MAC","Bobby Hurley",1138,21.856,22.7359141220986
"2126",2024,"Liberty",8.50243865430185,"CUSA","Ritchie McKay",1251,14.227,22.7294386543019
"2127",2010,"Georgia",2.85617163709265,"SEC","Mark Fox",1208,19.862,22.7181716370926
"2128",2023,"Loyola Marymount",0.896652677229262,"WCC","Stan Johnson",1258,21.816,22.7126526772293
"2129",2026,"SMU",6.34367394773676,"ACC","Andy Enfield",1374,16.368,22.7116739477368
"2130",2017,"Vermont",2.89356309634536,"AmEast","John Becker",1436,19.813,22.7065630963454
"2131",2016,"Northwestern",1.01853174757353,"Big Ten","Chris Collins",1321,21.682,22.7005317475735
"2132",2011,"Portland",1.62352748125919,"WCC","Eric Reveno",1339,21.077,22.7005274812592
"2133",2024,"UCF",6.32351351096667,"Big 12","Johnny Dawkins Jr",1416,16.37,22.6935135109667
"2134",2014,"Houston",4.78663860229061,"AAC","James Dickey",1222,17.894,22.6806386022906
"2135",2018,"San Diego State",0.458905368750888,"MWC","Brian Dutcher",1361,22.212,22.6709053687509
"2136",2012,"Charlotte",0.477910877267866,"A-10","Alan Major",1150,22.186,22.6639108772679
"2137",2025,"Kent State",5.99065563360054,"MAC","Rob Senderoff",1245,16.67,22.6606556336005
"2138",2024,"Weber State",0.787428939063256,"Big Sky","Eric Duft",1451,21.866,22.6534289390633
"2139",2016,"William & Mary",3.66035749530213,"CAA","Tony Shaver",1456,18.984,22.6443574953021
"2140",2013,"Oakland",5.03123152552027,"Summit","Greg Kampe",1324,17.613,22.6442315255203
"2141",2024,"San Francisco",1.06174270737664,"WCC","Chris Gerlufsen",1362,21.573,22.6347427073766
